Account No,recency,frequency,monetary_value,R_Quartile,F_Quartile,M_Quartile,RFMClass
690523499,31,55,749.53,1,1,2,112
690941877,31,45,507.6200000000001,1,2,3,123
690958123,31,53,705.49,1,1,2,112
691012931,31,35,663.6200000000001,1,3,2,132
691843653,31,42,537.6700000000001,1,2,3,123
695607232,31,45,1231.51,1,2,1,121
696333897,31,52,802.44,1,1,2,112
696758548,92,25,771.69,4,4,2,442
697140785,31,40,965.5700000000002,1,3,2,132
698076160,25,52,2003.4800000000002,1,1,1,111
698955014,31,40,503.6400000000001,1,3,3,133
699139822,31,12,191.88000000000002,1,4,4,144
699313649,61,27,285.79,4,4,4,444
699997811,31,28,392.6,1,4,4,144
700138124,31,15,244.81000000000006,1,4,4,144
701070224,31,38,902.6700000000001,1,3,2,132
703478110,31,13,197.87000000000003,1,4,4,144
703537476,31,42,699.5799999999999,1,2,2,122
703588001,29,39,984.46,1,3,1,131
704517789,31,42,580.87,1,2,3,123
705848712,31,45,597.0799999999999,1,2,3,123
706250160,31,12,191.88000000000002,1,4,4,144
706301742,31,39,459.6300000000001,1,3,3,133
706361191,31,47,1257.2700000000002,1,2,1,121
709142813,31,46,980.57,1,2,2,122
709151315,27,74,2866.46,1,1,1,111
709608057,31,63,1345.7,1,1,1,111
709632525,31,35,401.73,1,3,4,134
709935470,31,43,1494.51,1,2,1,121
711045550,31,12,95.87999999999998,1,4,4,144
711140907,31,29,359.76000000000005,1,4,4,144
712474734,31,12,95.87999999999998,1,4,4,144
713057426,31,38,707.6,1,3,2,132
713641917,31,12,191.88000000000002,1,4,4,144
713910252,31,49,523.5699999999999,1,2,3,123
715068825,31,12,191.88000000000002,1,4,4,144
718058208,31,39,585.64,1,3,3,133
719586818,31,46,1726.3999999999999,1,2,1,121
719742742,118,13,292.59000000000003,4,4,4,444
720221651,31,25,314.72,1,4,4,144
720742759,25,75,2039.5800000000002,1,1,1,111
721393911,31,50,1260.46,1,1,1,111
722358036,31,17,301.74,1,4,4,144
722971557,31,38,556.5000000000001,1,3,3,133
724537117,31,27,341.74,1,4,4,144
724997545,31,54,1403.39,1,1,1,111
726913482,31,34,578.7,1,3,3,133
727417797,31,45,607.3700000000001,1,2,3,123
730002588,31,49,1767.4900000000002,1,2,1,121
734161378,31,43,444.6,1,2,3,123
736310094,31,41,593.64,1,3,3,133
736340277,31,59,1026.14,1,1,1,111
737537711,31,39,1159.92,1,3,1,131
737645298,31,40,492.68,1,3,3,133
738958551,31,28,625.74,1,4,3,143
741269136,31,48,1131.37,1,2,1,121
741903302,31,50,974.4700000000001,1,1,2,112
742223719,31,38,520.62,1,3,3,133
743630833,31,56,1685.0500000000002,1,1,1,111
744211756,31,43,661.6000000000001,1,2,3,123
744398361,31,24,287.76,1,4,4,144
744968736,31,12,191.88000000000002,1,4,4,144
749371623,31,11,87.88999999999999,1,4,4,144
749378808,31,48,629.6299999999999,1,2,3,123
750094757,31,12,191.88000000000002,1,4,4,144
750898750,31,45,487.6600000000001,1,2,3,123
752362502,31,45,598.6100000000001,1,2,3,123
753525749,31,32,538.71,1,3,3,133
754141345,31,47,692.5600000000002,1,2,2,122
757115616,52,17,399.45000000000005,4,4,4,444
758160963,31,42,514.86,1,2,3,123
758885184,31,12,191.88000000000002,1,4,4,144
760704118,31,12,95.87999999999998,1,4,4,144
760753808,31,25,357.70000000000005,1,4,4,144
761272540,31,53,925.1700000000001,1,1,2,112
762700245,31,46,1024.53,1,2,1,121
762859681,31,16,290.75,1,4,4,144
762896656,31,33,734.0500000000001,1,3,2,132
764450279,31,12,191.88000000000002,1,4,4,144
766692943,306,2,15.97,4,4,4,444
766812921,31,43,909.5300000000001,1,2,2,122
766941757,31,19,568.06,1,4,3,143
767447966,31,49,1453.43,1,2,1,121
768271776,31,41,499.59000000000003,1,3,3,133
769311479,29,73,1242.05,1,1,1,111
769319491,31,75,1333.68,1,1,1,111
771125520,31,40,988.51,1,3,1,131
773633520,31,43,807.6100000000001,1,2,2,122
775790822,31,23,226.83,1,4,4,144
776108637,31,51,677.54,1,1,2,112
776431321,30,73,1364.5,1,1,1,111
779236304,31,49,870.51,1,2,2,122
779376323,29,21,395.6,1,4,4,144
779620857,31,24,287.76,1,4,4,144
779816907,31,36,447.68,1,3,3,133
779946617,31,56,1741.3100000000002,1,1,1,111
780463728,31,43,1841.4599999999998,1,2,1,121
780859359,364,1,31.96,4,4,4,444
781554833,31,45,510.61000000000007,1,2,3,123
782013626,31,12,191.88000000000002,1,4,4,144
782058249,31,42,527.6400000000001,1,2,3,123
783650950,31,58,820.3800000000001,1,1,2,112
785210466,29,89,1851.4500000000003,1,1,1,111
785749304,31,51,640.54,1,1,3,113
786141370,30,45,564.5300000000001,1,2,3,123
786879739,31,24,287.76,1,4,4,144
786927378,31,48,569.58,1,2,3,123
788740658,31,35,672.69,1,3,2,132
792845450,31,46,1034.25,1,2,1,121
793781222,31,49,618.44,1,2,3,123
795847804,28,51,1036.25,1,1,1,111
796709231,31,46,602.46,1,2,3,123
797184978,31,44,1089.5300000000002,1,2,1,121
799286313,31,12,95.87999999999998,1,4,4,144
799453072,31,44,880.3500000000001,1,2,2,122
799861885,31,12,95.87999999999998,1,4,4,144
801500539,31,35,431.73,1,3,3,133
802697323,31,30,1054.74,1,3,1,131
804317849,31,54,1045.45,1,1,1,111
806358207,29,51,1810.8000000000002,1,1,1,111
807098817,31,33,401.7,1,3,4,134
807714284,61,28,597.71,4,4,3,443
809499628,31,43,747.5899999999999,1,2,2,122
812012103,30,52,1757.2400000000002,1,1,1,111
812692024,31,51,554.59,1,1,3,113
812839908,31,36,594.6700000000001,1,3,3,133
815385232,31,44,768.5600000000002,1,2,2,122
815993333,31,68,1644.46,1,1,1,111
816685391,31,39,785.59,1,3,2,132
817294757,184,5,134.8,4,4,4,444
818552503,31,12,95.87999999999998,1,4,4,144
819515373,27,41,672.44,1,3,2,132
820686957,31,13,125.82999999999997,1,4,4,144
821971408,31,63,2472.0099999999984,1,1,1,111
822135975,31,53,1033.11,1,1,1,111
822250278,31,24,287.76,1,4,4,144
822718326,31,68,1230.09,1,1,1,111
823208989,31,54,869.74,1,1,2,112
824218857,31,24,287.76,1,4,4,144
824916823,31,49,1353.46,1,2,1,121
826597014,31,39,504.62000000000006,1,3,3,133
828532554,31,42,816.53,1,2,2,122
828750680,31,47,1182.42,1,2,1,121
829914501,31,15,244.81000000000006,1,4,4,144
832564361,31,42,494.6600000000001,1,2,3,123
833499132,31,41,623.6500000000001,1,3,3,133
833899961,29,49,1955.7300000000005,1,2,1,121
834383043,31,38,541.5500000000001,1,3,3,133
834581602,31,51,694.52,1,1,2,112
835736339,31,44,661.48,1,2,3,123
835829467,31,47,591.5700000000002,1,2,3,123
836110591,31,39,588.6600000000001,1,3,3,133
836655156,31,28,478.83000000000004,1,4,3,143
837876918,31,33,450.71999999999997,1,3,3,133
838830098,31,52,582.48,1,1,3,113
842682241,31,48,1216.5,1,2,1,121
843537309,31,41,513.5899999999999,1,3,3,133
844206657,31,42,1143.54,1,2,1,121
844835978,31,33,1242.61,1,3,1,131
845648250,31,12,191.88000000000002,1,4,4,144
846550094,31,43,1250.42,1,2,1,121
848118081,31,26,322.80000000000007,1,4,4,144
849096144,31,67,1002.9599999999999,1,1,1,111
850290152,31,40,578.6400000000001,1,3,3,133
851181128,31,54,1056.84,1,1,1,111
851649498,31,41,846.6400000000001,1,3,2,132
853907490,31,12,191.88000000000002,1,4,4,144
854513972,31,15,257.8,1,4,4,144
854895960,31,11,175.89000000000001,1,4,4,144
855129444,92,30,1111.65,4,3,1,431
856147482,31,36,549.6800000000001,1,3,3,133
856461967,31,41,799.5999999999999,1,3,2,132
856957948,31,39,583.6700000000001,1,3,3,133
857455726,31,12,95.87999999999998,1,4,4,144
857754342,31,28,282.78000000000003,1,4,4,144
857997794,31,60,1434.24,1,1,1,111
858560423,31,42,1003.5899999999999,1,2,1,121
858989281,31,30,589.5300000000001,1,3,3,133
859264768,31,40,399.61,1,3,4,134
859603181,31,61,2122.94,1,1,1,111
860360312,31,12,191.88000000000002,1,4,4,144
865748375,31,89,1452.69,1,1,1,111
866941383,31,49,782.3700000000001,1,2,2,122
867679563,31,24,287.76,1,4,4,144
867987292,31,38,879.61,1,3,2,132
868014990,31,49,797.51,1,2,2,122
868033067,31,41,768.59,1,3,2,132
868377987,31,49,1192.51,1,2,1,121
871200314,31,40,610.63,1,3,3,133
871866387,31,56,1246.43,1,1,1,111
872286364,31,39,1117.55,1,3,1,131
872874909,31,12,95.87999999999998,1,4,4,144
873701090,31,59,1219.45,1,1,1,111
874431242,31,37,518.9100000000001,1,3,3,133
874506295,31,31,391.72,1,3,4,134
876890798,31,58,749.23,1,1,2,112
878989510,31,42,1033.56,1,2,1,121
879091637,31,32,435.9,1,3,3,133
880546403,31,30,438.70000000000005,1,3,3,133
886837068,31,37,629.64,1,3,3,133
886921642,31,44,1340.4500000000003,1,2,1,121
887156614,31,47,895.5000000000001,1,2,2,122
887853850,31,29,355.72,1,4,4,144
889916166,31,12,95.87999999999998,1,4,4,144
890196840,31,40,728.59,1,3,2,132
890567652,31,12,95.87999999999998,1,4,4,144
890830949,31,49,802.5,1,2,2,122
891513205,31,55,588.57,1,1,3,113
891716230,31,37,716.69,1,3,2,132
892354433,31,47,1754.4,1,2,1,121
893134725,31,43,546.57,1,2,3,123
895331556,28,41,766.54,1,3,2,132
895750759,26,46,732.47,1,2,2,122
896821055,25,59,1854.05,1,1,1,111
897592348,31,51,821.97,1,1,2,112
897714622,31,50,786.68,1,1,2,112
898104045,31,45,739.57,1,2,2,122
899692478,31,54,779.49,1,1,2,112
899742927,31,25,470.72,1,4,3,143
899983008,31,47,552.6,1,2,3,123
901037631,31,24,287.76,1,4,4,144
901432314,31,72,1568.29,1,1,1,111
902798190,31,12,191.88000000000002,1,4,4,144
903468956,31,11,175.89000000000001,1,4,4,144
903663593,31,46,955.33,1,2,2,122
903953091,31,63,1810.2100000000003,1,1,1,111
904154012,31,42,768.53,1,2,2,122
905860285,31,12,95.87999999999998,1,4,4,144
907987693,31,13,215.85000000000005,1,4,4,144
909669130,31,41,794.71,1,3,2,132
909676212,31,43,567.45,1,2,3,123
910730524,31,54,1321.3400000000001,1,1,1,111
912584712,26,67,1452.65,1,1,1,111
912705941,31,37,600.6700000000001,1,3,3,133
913127700,31,12,191.88000000000002,1,4,4,144
913801979,31,37,764.6300000000001,1,3,2,132
914806976,31,60,845.21,1,1,2,112
916225911,31,36,425.6700000000001,1,3,3,133
916270283,25,58,1116.89,1,1,1,111
918160369,31,17,198.86,1,4,4,144
919185264,31,65,1098.94,1,1,1,111
920031185,31,45,731.5100000000001,1,2,2,122
920830317,31,36,525.64,1,3,3,133
923322792,31,39,503.6200000000001,1,3,3,133
924045955,31,38,663.7,1,3,2,132
925037906,31,12,191.88000000000002,1,4,4,144
925659248,31,24,287.76,1,4,4,144
929044080,31,45,1015.48,1,2,1,121
930271460,31,33,582.72,1,3,3,133
932820758,31,44,712.5900000000001,1,2,2,122
933491926,27,52,956.6100000000001,1,1,2,112
933745726,31,49,802.47,1,2,2,122
936813994,61,17,377.48999999999995,4,4,4,444
936917570,31,46,486.6100000000001,1,2,3,123
938992364,31,52,1023.7800000000001,1,1,1,111
939972497,25,40,574.5,1,3,3,133
940569402,31,50,847.56,1,1,2,112
941285623,31,52,888.4100000000001,1,1,2,112
943329213,31,45,787.57,1,2,2,122
943829984,31,12,191.88000000000002,1,4,4,144
945054126,31,40,546.5799999999999,1,3,3,133
948069469,31,47,518.6000000000001,1,2,3,123
948558249,31,67,2217.9799999999996,1,1,1,111
949032480,31,50,931.3,1,1,2,112
950234174,31,47,1262.8200000000002,1,2,1,121
951817450,31,36,1935.42,1,3,1,131
952921898,31,42,553.63,1,2,3,123
954263768,31,44,655.6100000000001,1,2,3,123
955035930,31,12,191.88000000000002,1,4,4,144
956717493,31,52,969.2100000000003,1,1,2,112
957821152,31,29,508.7700000000001,1,4,3,143
960208650,31,54,1615.3000000000002,1,1,1,111
961077907,31,37,589.58,1,3,3,133
962295212,31,55,788.5,1,1,2,112
964702094,31,50,1069.3200000000002,1,1,1,111
964913066,31,43,495.65000000000003,1,2,3,123
965038148,31,12,95.87999999999998,1,4,4,144
969697937,31,50,662.53,1,1,3,113
969804197,31,42,539.6200000000001,1,2,3,123
970298834,31,44,1104.8700000000001,1,2,1,121
971010829,85,11,162.78,4,4,4,444
971129830,31,39,620.5300000000001,1,3,3,133
973086490,31,41,1115.57,1,3,1,131
973388795,31,56,1265.5100000000002,1,1,1,111
975200042,61,24,224.84000000000003,4,4,4,444
975345315,31,39,498.6500000000001,1,3,3,133
977899503,31,41,734.8700000000001,1,3,2,132
978410962,31,46,546.61,1,2,3,123
978951113,31,34,519.6800000000001,1,3,3,133
979122276,31,39,1125.5400000000002,1,3,1,131
979135922,31,24,287.76,1,4,4,144
979892433,31,40,852.59,1,3,2,132
980500334,31,12,95.87999999999998,1,4,4,144
982286721,31,50,1012.69,1,1,1,111
982949451,31,24,287.76,1,4,4,144
984783496,31,45,695.28,1,2,2,122
985188462,31,57,836.74,1,1,2,112
986267641,31,35,564.6600000000001,1,3,3,133
986774156,322,1,16.98,4,4,4,444
987163717,31,12,191.88000000000002,1,4,4,144
987229118,27,42,713.57,1,2,2,122
987390838,31,52,594.55,1,1,3,113
987656636,31,58,893.98,1,1,2,112
989506909,31,14,269.78000000000003,1,4,4,144
990461108,31,51,1253.1299999999999,1,1,1,111
990894155,31,24,287.76,1,4,4,144
992204045,31,42,644.54,1,2,3,123
993039226,31,46,492.56000000000006,1,2,3,123
993238248,31,59,2029.25,1,1,1,111
993663752,31,41,1187.5,1,3,1,131
994214354,31,38,965.5900000000001,1,3,2,132
994947671,31,34,701.6600000000001,1,3,2,132
995615876,31,33,659.6400000000001,1,3,3,133
996042490,31,45,1642.4399999999998,1,2,1,121
998390769,31,62,2051.2,1,1,1,111
998405607,31,44,736.58,1,2,2,122
999752672,31,12,191.88000000000002,1,4,4,144
