Date,Timestamp,Account No,Balance,Amount,Third Party Account No,Third Party Name
28/02/2023,00:00,795847804.0,6685.4951,3542.0,,CPA
28/02/2023,00:00,126929801.0,1979.0050149443236,1842.5,,Jollyes
28/02/2023,00:00,257633312.0,2097.2079,1842.5,,Jollyes
28/02/2023,00:00,108481285.0,3632.2022317331416,1584.0,,Happy Days Home
28/02/2023,00:00,430910686.0,369.2060000000002,1675.0,,CeX
28/02/2023,00:00,785749304.0,3404.0104,2870.0,,Pets at Home
28/02/2023,00:00,449871732.0,3032.5632568215797,2870.0,,Jollyes
28/02/2023,00:00,651372390.0,491.9297999999999,1542.5,,Hobbycraft
28/02/2023,00:00,316793091.0,2199.771760054952,2295.0,,Vision Express
28/02/2023,00:00,818552503.0,2345.2418,1842.5,,Pets at Home
28/02/2023,00:00,151278285.0,2011.468,2000.0,,Matalan
28/02/2023,00:00,158414827.0,1603.7084999999995,1819.0,,Happy Days Home
28/02/2023,00:00,270374623.0,4635.7775733041935,3126.0,,University College Hospital
28/02/2023,00:00,480198977.0,4549.147386383931,2918.0,,Remedy plus care
28/02/2023,00:00,441274121.0,5403.008871109664,3459.0,,Halifax
28/02/2023,00:00,574548998.0,2075.21595,2500.0,,CPA
28/02/2023,00:00,750094757.0,1098.0749999999998,1680.0,,Gamestation
28/02/2023,00:00,757115616.0,2426.1900000000005,1695.0,,Matalan
28/02/2023,00:00,151916463.0,1837.94791582695,1675.0,,Gamestation
28/02/2023,00:00,583579399.0,1613.9248499999997,1675.0,,Stitch By Stitch
28/02/2023,00:00,867987292.0,1510.2391339253988,1584.0,,Happy Days Home
28/02/2023,00:00,108931112.0,6824.632600000003,4779.0,,Remedy plus care
28/02/2023,00:00,315546581.0,7464.2986058456445,3989.0,,LBG
28/02/2023,00:00,629078930.0,2271.73732426394,1833.0,,Halifax
28/02/2023,00:00,534325901.0,3519.1941054028853,2600.0,,Boots
28/02/2023,00:00,975345315.0,9282.9507,5833.0,,CPA
28/02/2023,00:00,835736339.0,3392.6891311536706,3124.89,,Jollyes
28/02/2023,00:00,779376323.0,4002.97455,1842.5,,Jollyes
28/02/2023,00:00,220183538.0,3066.2848999999997,2970.0,,Hobby Lobby
28/02/2023,00:00,807714284.0,937.6863607360006,1542.5,,Hobby Lobby
28/02/2023,00:00,683319988.0,4083.7379500000006,2294.0,,Vision Express
28/02/2023,00:00,373163757.0,4537.315759312106,3687.0,,LBG
28/02/2023,00:00,137913631.0,3135.7097499999995,2602.0,,Lloyds Pharmacy
28/02/2023,00:00,780463728.0,3463.46727094224,3989.0,,Halifax
28/02/2023,00:00,652048867.0,1132.3344499999998,1675.0,,Sainsbury
28/02/2023,00:00,653667523.0,3363.3934398969113,1675.0,,Collector Cave
28/02/2023,00:00,550169791.0,6343.383900000002,4779.0,,Remedy plus care
28/02/2023,00:00,613427466.0,2257.7905221838023,1675.0,,Hobby Lobby
28/02/2023,00:00,226703987.0,2516.9573499999997,2292.0,,CPA
28/02/2023,00:00,995615876.0,1737.6539876771665,1733.0,,Matalan
28/02/2023,00:00,641764023.0,1095.2986462279964,1675.0,,Sainsbury
28/02/2023,00:00,679943657.0,3492.598600000001,2918.0,,University College Hospital
28/02/2023,00:00,659415300.0,4334.9934742880905,3750.0,,Remedy plus care
28/02/2023,00:00,675806859.0,4355.913870705231,2780.0,,Sainsbury
28/02/2023,00:00,187111705.0,3914.090005506917,3333.33,,Pets at Home
28/02/2023,00:00,587225252.0,3355.013550000001,2000.0,,Matalan
28/02/2023,00:00,461990622.0,4507.39945,3542.0,,LBG
28/02/2023,00:00,354894456.0,2256.02,1694.0,,Happy Days Home
28/02/2023,00:00,134461671.0,5253.1812500000015,3750.0,,Remedy plus care
28/02/2023,00:00,550832673.0,2868.410922183346,2601.0,,Boots
28/02/2023,00:00,843174694.0,744.5383999999999,1596.0,,Happy Days Home
28/02/2023,00:00,854513972.0,3460.0838499999995,3125.0,,CPA
28/02/2023,00:00,416060965.0,2827.9771220667303,2294.0,,Vision Express
28/02/2023,00:00,670427480.0,4176.0714,3957.0,,Halifax
28/02/2023,00:00,982949451.0,763.7231829474886,1655.0,,Collector Cave
28/02/2023,00:00,703478110.0,2832.660164475782,2917.0,,Halifax
28/02/2023,00:00,503575533.0,4828.936950000001,3750.0,,Remedy plus care
28/02/2023,00:00,741903302.0,3117.654082139669,2918.0,,University College Hospital
28/02/2023,00:00,880546403.0,1897.6034499999996,2916.6,,Jollyes
28/02/2023,00:00,348325817.0,5795.819309419662,4167.0,,Matalan
28/02/2023,00:00,703588001.0,2612.2428999999997,2918.0,,University College Hospital
28/02/2023,00:00,956717493.0,2338.7971,2500.0,,Vision Express
28/02/2023,00:00,903468956.0,1811.1111,1683.0,,CeX
28/02/2023,00:00,992204045.0,5681.073700000001,4583.0,,LBG
28/02/2023,00:00,336171116.0,1642.20435,2780.0,,Stitch By Stitch
28/02/2023,00:00,237684254.0,2933.32369907603,1675.0,,Stitch By Stitch
28/02/2023,00:00,690958123.0,4916.578250000001,3459.0,,LBG
28/02/2023,00:00,298007503.0,2563.1794553941377,1712.0,,Happy Days Home
28/02/2023,00:00,588565416.0,3582.210415457463,2694.0,,Matalan
28/02/2023,00:00,527842638.0,1254.7955426329845,1675.0,,Sainsbury
28/02/2023,00:00,913127700.0,3245.0824371314093,1943.0,,Happy Days Home
28/02/2023,00:00,138351025.0,1236.784,1675.0,,Sainsbury
28/02/2023,00:00,518474507.0,6709.112750000001,3749.0,,LBG
28/02/2023,00:00,494156986.0,1403.5581456723348,1842.5,,Jollyes
28/02/2023,00:00,553734946.0,1547.7949999999998,1950.0,,Head
28/02/2023,00:00,551196328.0,1777.1314499999996,1825.0,,Matalan
28/02/2023,00:00,874431242.0,5782.0570000000025,3749.0,,LBG
28/02/2023,00:00,308505160.0,3878.226815632027,3750.0,,Boots
28/02/2023,00:00,955035930.0,2780.5472663486926,2601.0,,Lloyds Pharmacy
28/02/2023,00:00,386729293.0,9604.91368656804,5626.0,,Halifax
28/02/2023,00:00,520239952.0,3510.940693189911,3125.0,,CPA
28/02/2023,00:00,618514666.0,5234.702493108911,3750.0,,Boots
28/02/2023,00:00,802697323.0,6218.6450624239,3542.0,,LBG
28/02/2023,00:00,417850087.0,5993.194291912193,3125.0,,CPA
28/02/2023,00:00,842682241.0,3211.811400000001,2780.0,,Hobby Lobby
28/02/2023,00:00,228136274.0,1970.81635,1542.5,,Hobby Lobby
28/02/2023,00:00,984783496.0,5322.298827392301,3333.0,,Boots
28/02/2023,00:00,572384506.0,5220.317752616969,1683.0,,Collector Cave
28/02/2023,00:00,162370388.0,1745.2893499999998,1675.0,,Collector Cave
28/02/2023,00:00,607629901.0,679.8673300918535,1625.0,,LBG
28/02/2023,00:00,143003091.0,6625.376623756253,2918.0,,University College Hospital
28/02/2023,00:00,425964226.0,3329.4139499999997,2780.0,,Hobbycraft
28/02/2023,00:00,871866387.0,1339.4391999999998,1712.0,,Happy Days Home
28/02/2023,00:00,776108637.0,2232.513913750621,1694.0,,Happy Days Home
28/02/2023,00:00,340321732.0,3436.63935,2694.0,,Matalan
28/02/2023,00:00,769311479.0,3180.9042499999996,2783.0,,Collector Cave
28/02/2023,00:00,383833857.0,7103.353748906981,4779.0,,Remedy plus care
28/02/2023,00:00,398429109.0,2936.82105,2773.0,,Head
28/02/2023,00:00,116169597.0,747.52265,1542.5,,Hobby Lobby
28/02/2023,00:00,687135796.0,9064.034186718984,4779.0,,University College Hospital
28/02/2023,00:00,585133606.0,4190.8174,3750.0,,University College Hospital
28/02/2023,00:00,370521542.0,8467.814639218832,4779.0,,University College Hospital
28/02/2023,00:00,948069469.0,788.0604999999998,1706.0,,Happy Days Home
28/02/2023,00:00,450896297.0,7594.482050000001,5833.0,,Halifax
28/02/2023,00:00,667367404.0,4358.422276636344,3126.0,,Halifax
28/02/2023,00:00,386277162.0,2489.83,2722.0,,Grand Union BJJ
28/02/2023,00:00,639409800.0,9151.275750000004,5626.0,,LBG
28/02/2023,00:00,233981231.0,1898.9207999999996,1842.5,,Pets at Home
28/02/2023,00:00,536924114.0,2816.199944382285,1842.5,,Pets at Home
28/02/2023,00:00,169689461.0,2957.2983,2273.0,,Lloyds Pharmacy
28/02/2023,00:00,999752672.0,3595.3118784370736,2708.0,,CPA
28/02/2023,00:00,352899149.0,1763.36,1584.0,,Happy Days Home
28/02/2023,00:00,355733816.0,3760.144583067645,2500.0,,Matalan
28/02/2023,00:00,672913754.0,4429.6784000000025,2780.0,,Sainsbury
28/02/2023,00:00,647472692.0,7091.114900000002,4779.0,,University College Hospital
28/02/2023,00:00,344219145.0,4515.809017658079,2780.0,,Hobbycraft
28/02/2023,00:00,964702094.0,1392.6109499999998,1542.5,,Hobbycraft
28/02/2023,00:00,237493332.0,6302.390316263973,3749.0,,Halifax
28/02/2023,00:00,308897841.0,1505.5752000000002,2000.0,,Matalan
28/02/2023,00:00,558119802.0,9077.470750000002,5833.0,,LBG
28/02/2023,00:00,534204159.0,2939.1494500000013,2000.0,,Matalan
28/02/2023,00:00,668692488.0,2099.5729497075836,2500.0,,CPA
28/02/2023,00:00,500843551.0,3089.77045,2870.0,,Pets at Home
28/02/2023,00:00,491392945.0,3166.9419,3087.75,,CPA
28/02/2023,00:00,143061865.0,2673.0352999999996,2509.0,,CPA
28/02/2023,00:00,519649533.0,1901.6318163706628,1675.0,,CeX
28/02/2023,00:00,314980178.0,2143.9985,3087.75,,CPA
28/02/2023,00:00,601627384.0,1330.8226,1596.0,,Happy Days Home
28/02/2023,00:00,572136270.0,434.82174414654514,1738.92,,Green Park
28/02/2023,00:00,287230540.0,2253.749665384463,2292.0,,Vision Express
28/02/2023,00:00,670102069.0,3026.9982575457616,1685.0,,Collector Cave
28/02/2023,00:00,886837068.0,2103.1978,1833.0,,Halifax
28/02/2023,00:00,897714622.0,5317.1900000000005,3749.0,,Halifax
28/02/2023,00:00,199016328.0,5103.180000000001,2800.0,,Matalan
28/02/2023,00:00,279149837.0,1953.4642999999996,1544.0,,Head
28/02/2023,00:00,113747882.0,5328.7901500000025,2475.0,,Halifax
28/02/2023,00:00,293191074.0,1644.23815,1833.0,,Matalan
28/02/2023,00:00,690523499.0,2601.6088,2917.0,,LBG
28/02/2023,00:00,286484726.0,1694.0745461654587,1675.0,,CeX
28/02/2023,00:00,477216513.0,2089.70215,1675.0,,Sainsbury
28/02/2023,00:00,366477356.0,3516.5521,3333.0,,Lloyds Pharmacy
28/02/2023,00:00,799453072.0,1415.7875499999996,1675.0,,Sainsbury
28/02/2023,00:00,876890798.0,2735.65055,2780.0,,Hobby Lobby
28/02/2023,00:00,709632525.0,1509.30355,2250.0,,Halifax
28/02/2023,00:00,593378953.0,4240.528300000002,3333.33,,Jollyes
28/02/2023,00:00,624563756.0,807.272928783557,1821.0,,CPA
28/02/2023,00:00,179173981.0,2848.810000000001,1825.0,,Matalan
28/02/2023,00:00,518466565.0,513.2640000000001,1596.0,,Happy Days Home
28/02/2023,00:00,581618317.0,1173.6496981267887,1542.5,,Hobby Lobby
28/02/2023,00:00,482513594.0,4022.815652355232,2790.0,,Collector Cave
28/02/2023,00:00,675231808.0,5654.187727674533,3238.0,,CPA
28/02/2023,00:00,623156843.0,3238.44435,2918.0,,University College Hospital
28/02/2023,00:00,933491926.0,1070.9009999999998,2021.0,,Head
28/02/2023,00:00,120634201.0,2948.3828000000003,2601.0,,Lloyds Pharmacy
28/02/2023,00:00,297823329.0,1221.2891499999998,1675.0,,Hobby Lobby
28/02/2023,00:00,511179916.0,4368.305800338645,2277.0,,LBG
28/02/2023,00:00,815385232.0,3759.0346,2999.0,,Matalan
28/02/2023,00:00,758160963.0,3471.8941,2790.0,,Gamestation
28/02/2023,00:00,361201224.0,3565.1647820678877,3749.0,,Halifax
28/02/2023,00:00,245198540.0,1319.60669880178,1675.0,,Sainsbury
28/02/2023,00:00,555804115.0,473.0028524412978,1542.5,,Hobbycraft
28/02/2023,00:00,817294757.0,1062.9355499999997,1842.5,,Jollyes
28/02/2023,00:00,218795010.0,1833.4979,1675.0,,Gamestation
28/02/2023,00:00,215832575.0,1272.971936255781,1675.0,,Hobby Lobby
28/02/2023,00:00,679662108.0,8323.233206143876,4779.0,,Remedy plus care
28/02/2023,00:00,648644594.0,1543.64225,2021.0,,Head
28/02/2023,00:00,919185264.0,3181.9179499999996,2500.0,,Vision Express
28/02/2023,00:00,833499132.0,2556.16835,2708.0,,Halifax
28/02/2023,00:00,859264768.0,1815.4659422014577,1545.0,,Vision Express
28/02/2023,00:00,788740658.0,2537.0611499999995,1675.0,,Matalan
28/02/2023,00:00,106601471.0,2845.8745399119953,1675.0,,Hobbycraft
28/02/2023,00:00,696333897.0,1716.3159999999998,1842.5,,Jollyes
28/02/2023,00:00,558875206.0,3076.42735,3125.0,,CPA
28/02/2023,00:00,331450202.0,3791.8676999999993,3087.75,,CPA
28/02/2023,00:00,683078800.0,3375.1298668663885,3126.0,,LBG
28/02/2023,00:00,651756497.0,6075.964877621911,4375.0,,CPA
28/02/2023,00:00,435984758.0,2746.8488736055147,2250.0,,LBG
28/02/2023,00:00,699997811.0,3628.05875,3542.0,,Halifax
28/02/2023,00:00,730002588.0,5050.050800000001,3957.0,,Halifax
28/02/2023,00:00,834581602.0,1956.1674,2042.0,,CPA
28/02/2023,00:00,121858569.0,3897.362650000001,3750.0,,Lloyds Pharmacy
28/02/2023,00:00,264208990.0,3199.7724999999996,2918.0,,Remedy plus care
01/03/2023,00:00,540159353.0,7117.2898973070605,3124.89,,Pets Corner
01/03/2023,00:00,743630833.0,2049.100363284702,1675.0,,A Yarn Story
01/03/2023,00:00,899692478.0,2327.215056475993,1675.0,,A Yarn Story
01/03/2023,00:00,497809732.0,3134.031237579371,1695.0,,Fitted Stitch
01/03/2023,00:00,370757362.0,2593.8309226192314,1675.0,,Craftastic
01/03/2023,00:00,285873880.0,4963.994016334842,1950.0,,A Cut Above
01/03/2023,00:00,424927189.0,1544.3791214292944,1675.0,,North Face
01/03/2023,00:00,754141345.0,1533.4341148842364,1943.0,,Westport Care Home
01/03/2023,00:00,782013626.0,3869.1953707252783,2500.0,,Fitted Stitch
01/03/2023,00:00,832564361.0,9404.133594247656,3542.0,,Premier Finance
01/03/2023,00:00,865748375.0,4426.899062808497,2773.0,,A Cut Above
01/03/2023,00:00,154246234.0,1869.418259065791,1706.0,,Westport Care Home
01/03/2023,00:00,913801979.0,1349.0724799144946,1698.0,,North Face
01/03/2023,00:00,456221621.0,3029.915963102087,1675.0,,Tesco
01/03/2023,00:00,426466211.0,1146.8205999999996,1620.1,,Starbucks
01/03/2023,00:00,422955974.0,2352.7710349990502,1842.5,,Brilliant Brushes
01/03/2023,00:00,581655972.0,15532.300518403425,5833.0,,Premier Finance
01/03/2023,00:00,535744551.0,2123.0455159956277,1750.0,,Starbucks
01/03/2023,00:00,140893085.0,2317.7317063654573,1916.6,,Costa Coffee
01/03/2023,00:00,633345190.0,5587.510580394127,3080.0,,Sunny Care Nursery
01/03/2023,00:00,216285378.0,9917.501000000002,3376.0,,Premier Finance
01/03/2023,00:00,116598243.0,3965.8085931990345,1706.0,,Westport Care Home
01/03/2023,00:00,616924659.0,2850.847729823085,2780.0,,North Face
01/03/2023,00:00,948558249.0,3412.6232151992185,1842.5,,Pets Corner
01/03/2023,00:00,296770890.0,2070.1485642101084,1737.92,,Lavender Fields
01/03/2023,00:00,519933553.0,2877.753584744828,1542.5,,Craftastic
01/03/2023,00:00,724537117.0,1937.1157,1819.0,,Westport Care Home
01/03/2023,00:00,834383043.0,4305.516487362756,2021.0,,A Cut Above
01/03/2023,00:00,859603181.0,2969.208322183964,2472.0,,Green Park Academy
01/03/2023,00:00,737547541.0,2184.122695946862,1675.0,,Kings Arms
01/03/2023,00:00,448279144.0,2416.1511,1584.0,,Westport Care Home
01/03/2023,00:00,128033695.0,3660.01933220071,1620.1,,Costa Coffee
01/03/2023,00:00,844835978.0,5599.5867000000035,2648.1,,Green Park Academy
01/03/2023,00:00,475117511.0,3674.778644267259,2000.0,,Fitted Stitch
01/03/2023,00:00,624500124.0,3947.6434212168538,1825.0,,Fat Face
01/03/2023,00:00,135937041.0,3016.640301731589,1943.0,,Westport Care Home
01/03/2023,00:00,736310094.0,315.63547597257434,1287.0,,Fat Face
01/03/2023,00:00,887853850.0,7355.132432598986,2841.66,,Green Park Academy
01/03/2023,00:00,336557504.0,2322.4020463347388,2841.66,,Lavender Primary
01/03/2023,00:00,762700245.0,1322.3876,1675.0,,Tesco
01/03/2023,00:00,517190750.0,5138.090469295258,2648.1,,Green Park Academy
01/03/2023,00:00,742223719.0,2673.509964168138,1584.0,,Westport Care Home
01/03/2023,00:00,200080192.0,5562.825992716882,2800.0,,Fat Face
01/03/2023,00:00,104832000.0,1270.2801410941545,1675.0,,A Yarn Story
01/03/2023,00:00,255814263.0,5115.679735066868,2999.0,,Selfridges
01/03/2023,00:00,471897866.0,5017.215226040253,2472.0,,Green Park Academy
01/03/2023,00:00,414805878.0,7679.217173421356,3087.75,,Premier Finance
01/03/2023,00:00,912705941.0,7223.807153583984,2472.0,,Sunny Care Nursery
01/03/2023,00:00,844206657.0,1860.23950514657,1675.0,,Fat Face
01/03/2023,00:00,408057540.0,4217.084650000001,2841.66,,Green Park Academy
01/03/2023,00:00,241459011.0,2247.3757132723495,1620.1,,Starbucks
01/03/2023,00:00,203466392.0,5848.195427618735,2841.66,,Lavender Primary
01/03/2023,00:00,878989510.0,5116.737000000004,2472.0,,Sunny Care Nursery
01/03/2023,00:00,532478725.0,5584.846988634487,1825.0,,Selfridges
01/03/2023,00:00,455831435.0,2171.512695198506,1620.1,,Costa Coffee
01/03/2023,00:00,516051449.0,2536.385259639793,1675.0,,Tesco
01/03/2023,00:00,364357875.0,3659.151778028561,1842.5,,Cass Art
01/03/2023,00:00,920830317.0,3819.0758206374817,3168.0,,Fitted Stitch
01/03/2023,00:00,661295096.0,3384.18334419516,1675.0,,The Crown
01/03/2023,00:00,303843160.0,3044.620900000002,1825.0,,Selfridges
01/03/2023,00:00,298000165.0,11270.71672692423,4167.0,,Selfridges
01/03/2023,00:00,654329190.0,4183.711420629235,2773.0,,Barbiee Boutique
01/03/2023,00:00,390747457.0,2430.0949999999993,1916.6,,Costa Coffee
01/03/2023,00:00,138969884.0,2246.73625,1596.0,,Westport Care Home
01/03/2023,00:00,358846516.0,4100.1482884871975,3080.0,,Green Park Academy
01/03/2023,00:00,245690309.0,4683.922896765503,2708.0,,Premier Finance
01/03/2023,00:00,603375739.0,4357.182020404032,1675.0,,Craftastic
01/03/2023,00:00,691789577.0,2010.9647,2021.0,,A Cut Above
01/03/2023,00:00,361955473.0,2481.5603952440847,2500.0,,Premier Finance
01/03/2023,00:00,698955014.0,5727.251704298722,3087.75,,Premier Finance
01/03/2023,00:00,509627909.0,2093.4046499999995,1675.0,,Tesco
01/03/2023,00:00,626989363.0,4775.130877910471,2648.1,,Lavender Primary
01/03/2023,00:00,442070890.0,3045.7410158167368,2648.1,,Lavender Primary
01/03/2023,00:00,915666111.0,1114.7348252279617,1620.1,,Costa Coffee
01/03/2023,00:00,496395938.0,7083.122551113101,2841.66,,Green Park Academy
01/03/2023,00:00,541639148.0,4017.544684152337,1596.0,,Westport Care Home
01/03/2023,00:00,433917275.0,5689.273793717008,3080.0,,Lavender Primary
01/03/2023,00:00,851649498.0,6242.870044252851,2999.0,,Fat Face
01/03/2023,00:00,322221939.0,5387.070783254086,2694.0,,Fat Face
01/03/2023,00:00,836110591.0,3549.550084762862,2292.0,,Premier Finance
01/03/2023,00:00,679911053.0,3061.699357004006,1706.0,,Westport Care Home
01/03/2023,00:00,609939116.0,4204.039770451332,1706.0,,Westport Care Home
01/03/2023,00:00,264550521.0,4667.508651862841,1675.0,,Tesco
01/03/2023,00:00,851181128.0,5692.400278563779,2770.0,,Craftastic
01/03/2023,00:00,910730524.0,2467.0134981774254,1675.0,,Rose & Crown
01/03/2023,00:00,901432314.0,3687.679200000003,1842.5,,Cass Art
01/03/2023,00:00,227104649.0,2067.678134316174,1675.0,,A Yarn Story
01/03/2023,00:00,399538448.0,4117.308188631328,1675.0,,Craftastic
01/03/2023,00:00,284905540.0,6316.083900000001,2694.0,,Fitted Stitch
01/03/2023,00:00,322720763.0,4107.207429811839,1821.0,,Premier Finance
01/03/2023,00:00,521611005.0,2022.4962958533672,1542.5,,Craftastic
01/03/2023,00:00,585596026.0,2681.27327551791,2500.0,,Premier Finance
01/03/2023,00:00,873701090.0,3353.77478614802,1544.0,,A Cut Above
01/03/2023,00:00,705848712.0,12491.94115437245,5292.8,,Green Park Academy
01/03/2023,00:00,478412511.0,2749.3613571143896,1675.0,,Craftastic
01/03/2023,00:00,943829984.0,3135.409201706224,1675.0,,Kings Arms
01/03/2023,00:00,357651163.0,1878.2799999999995,1625.0,,Rose & Crown
01/03/2023,00:00,673818591.0,339.7592753758415,2000.0,,Selfridges
01/03/2023,00:00,567499591.0,1863.4946999999995,1542.5,,Craftastic
01/03/2023,00:00,146909202.0,4154.609074371101,1287.0,,Fitted Stitch
01/03/2023,00:00,820686957.0,2215.5190336888045,1675.0,,Rose & Crown
01/03/2023,00:00,897592348.0,5019.949406567983,2300.0,,Sunny Care Nursery
01/03/2023,00:00,355940285.0,4396.245994740037,3333.33,,Pets Corner
01/03/2023,00:00,456246119.0,6558.200406605278,2083.3,,Kings Arms
01/03/2023,00:00,214339619.0,2264.728926910427,1916.6,,Costa Coffee
01/03/2023,00:00,277562576.0,2357.514021197582,1675.0,,Tesco
01/03/2023,00:00,760704118.0,3100.693390458415,2083.3,,The Crown
01/03/2023,00:00,786141370.0,1661.4172999999998,1943.0,,Westport Care Home
01/03/2023,00:00,828532554.0,2304.830336522887,1625.0,,The Crown
01/03/2023,00:00,973086490.0,6485.63025174102,3168.0,,Fat Face
01/03/2023,00:00,290751280.0,2587.0153118941644,1625.0,,The Crown
01/03/2023,00:00,709608057.0,5051.390506080937,2000.0,,Selfridges
01/03/2023,00:00,860360312.0,2183.6178850550664,1842.5,,Pets Corner
01/03/2023,00:00,180616589.0,2841.515500000002,1733.0,,Fat Face
01/03/2023,00:00,520447032.0,4468.285878856237,2694.0,,Fitted Stitch
01/03/2023,00:00,610645022.0,2161.4098627591843,1644.0,,North Face
01/03/2023,00:00,925037906.0,1123.6408000000006,1833.0,,Selfridges
01/03/2023,00:00,605116158.0,2395.0568999999996,1620.1,,Costa Coffee
01/03/2023,00:00,722971557.0,2653.101203440705,1675.0,,Craftastic
01/03/2023,00:00,621652856.0,2549.214119514035,1675.0,,Kings Arms
01/03/2023,00:00,630468201.0,1595.9963661102986,1596.0,,Westport Care Home
01/03/2023,00:00,857754342.0,5390.354838200309,3087.75,,Premier Finance
01/03/2023,00:00,793781222.0,2954.341902272464,1825.0,,Selfridges
01/03/2023,00:00,183546640.0,2031.1706973477344,1842.5,,Brilliant Brushes
01/03/2023,00:00,478651121.0,1849.2894795984707,1675.0,,Tesco
01/03/2023,00:00,424397946.0,6136.643444689308,3080.0,,Green Park Academy
01/03/2023,00:00,519644021.0,4769.033198963889,2083.3,,Rose & Crown
01/03/2023,00:00,628470485.0,3063.564949173479,1675.0,,Selfridges
01/03/2023,00:00,454356905.0,3793.05893362352,2375.0,,Fitted Stitch
01/03/2023,00:00,487051121.0,2799.293899883207,2472.0,,Lavender Primary
01/03/2023,00:00,490790931.0,1817.5704999999996,1625.0,,Rose & Crown
01/03/2023,00:00,308068836.0,5579.9620708279635,2472.0,,Lavender Primary
01/03/2023,00:00,435313070.0,2835.004938620364,2046.0,,Fat Face
01/03/2023,00:00,767447966.0,3647.607300000003,1675.0,,Tesco
01/03/2023,00:00,889916166.0,1815.917701413227,1625.0,,Kings Arms
01/03/2023,00:00,675398089.0,1100.155859225349,1243.8,,A Cut Above
01/03/2023,00:00,587202562.0,3418.3229519644337,2780.0,,Craftastic
01/03/2023,00:00,644751433.0,2316.3949415344623,2000.0,,Selfridges
01/03/2023,00:00,891716230.0,3394.019180477297,3238.0,,Premier Finance
01/03/2023,00:00,924045955.0,3123.0399979938597,2021.0,,Barbiee Boutique
01/03/2023,00:00,822250278.0,4586.05798739115,2694.0,,Fat Face
01/03/2023,00:00,655368335.0,4048.9526630616097,1625.0,,The Crown
01/03/2023,00:00,886921642.0,3656.713261919249,2046.0,,Fitted Stitch
01/03/2023,00:00,565175333.0,1247.13532727017,1694.0,,Westport Care Home
01/03/2023,00:00,627622066.0,4462.323670447504,3080.0,,Sunny Care Nursery
01/03/2023,00:00,698076160.0,3413.7059259579023,1675.0,,North Face
01/03/2023,00:00,145387690.0,3942.048847665429,1675.0,,The Crown
01/03/2023,00:00,744968736.0,2080.504273328921,1584.0,,Westport Care Home
01/03/2023,00:00,392270893.0,2917.935465316365,2000.0,,Fat Face
01/03/2023,00:00,282102606.0,1762.1776624228266,2472.0,,Green Park Academy
01/03/2023,00:00,684988568.0,2139.821224176437,1675.0,,Tesco
01/03/2023,00:00,152488934.0,3320.8606938550324,2648.1,,Green Park Academy
01/03/2023,00:00,213112754.0,6678.277380005017,2870.0,,Pets Corner
01/03/2023,00:00,522188082.0,5862.269026269225,2780.0,,Tesco
01/03/2023,00:00,713641917.0,1909.6316775343987,1287.0,,Selfridges
01/03/2023,00:00,749378808.0,4851.870518152744,1900.0,,Fat Face
01/03/2023,00:00,324046160.0,1310.6133499999996,2000.0,,Selfridges
01/03/2023,00:00,475277431.0,3880.1738994145703,1625.0,,Rose & Crown
01/03/2023,00:00,642924505.0,3003.867786489251,1675.0,,Fat Face
01/03/2023,00:00,903663593.0,3526.2374609454364,2083.3,,Rose & Crown
01/03/2023,00:00,909676212.0,3986.8007549771487,1900.0,,Fitted Stitch
01/03/2023,00:00,500043411.0,7792.543367329576,3238.0,,Premier Finance
01/03/2023,00:00,758885184.0,2561.275182274345,2300.0,,Lavender Primary
01/03/2023,00:00,680773155.0,2906.868960965391,1706.0,,Westport Care Home
01/03/2023,00:00,663479159.0,2934.1012491731253,1750.0,,Costa Coffee
01/03/2023,00:00,849096144.0,4368.915492146248,1625.0,,Kings Arms
01/03/2023,00:00,259015404.0,4872.348630031129,1633.0,,North Face
01/03/2023,00:00,905860285.0,8039.825042244305,4375.0,,Premier Finance
01/03/2023,00:00,252760664.0,3874.173076686129,2916.6,,Pets Corner
01/03/2023,00:00,833899961.0,2947.75485070901,2780.0,,A Yarn Story
01/03/2023,00:00,736340277.0,4942.236847198811,2472.0,,Lavender Primary
01/03/2023,00:00,383625050.0,5550.815268497666,2648.1,,Lavender Primary
01/03/2023,00:00,987229118.0,4302.846436214753,1825.0,,Fitted Stitch
01/03/2023,00:00,930271460.0,2525.8687475357765,2300.0,,Lavender Primary
01/03/2023,00:00,720742759.0,1672.0473866133236,1694.0,,Westport Care Home
01/03/2023,00:00,235663459.0,-428.92657018798445,1596.0,,Westport Care Home
01/03/2023,00:00,630691258.0,2346.0755186723372,1842.5,,Brilliant Brushes
01/03/2023,00:00,604288474.0,5121.646176447757,2083.3,,The Crown
01/03/2023,00:00,504055745.0,2335.1330940996677,1712.0,,Westport Care Home
01/03/2023,00:00,479366718.0,3487.9946476324003,2773.0,,Barbiee Boutique
01/03/2023,00:00,570410059.0,2433.338996776307,1675.0,,A Yarn Story
01/03/2023,00:00,142791593.0,1403.4247999999998,1625.0,,Rose & Crown
01/03/2023,00:00,939972497.0,2834.4193145418276,1819.0,,Westport Care Home
01/03/2023,00:00,892354433.0,1591.5608393656616,2046.0,,Selfridges
01/03/2023,00:00,713910252.0,2560.378325728542,3080.0,,Lavender Primary
01/03/2023,00:00,111137699.0,1287.6554500000002,1675.0,,Tesco
01/03/2023,00:00,678330503.0,2755.5380188885074,1584.0,,Westport Care Home
